dataset:   breast-cancer.npz
request: 4268 {u'default': False, u'output': 1.0, u'query_id': 51615}
latency:  0.00258111953735
request: 4269 {u'default': False, u'output': 1.0, u'query_id': 51616}
latency:  0.00219988822937
request: 4270 {u'default': False, u'output': 1.0, u'query_id': 51619}
latency:  0.0024139881134
request: 4271 {u'default': False, u'output': 1.0, u'query_id': 51621}
latency:  0.00347590446472
request: 4272 {u'default': False, u'output': 1.0, u'query_id': 51623}
latency:  0.00243902206421
request: 4273 {u'default': False, u'output': 0.0, u'query_id': 51625}
latency:  0.00194787979126
request: 4274 {u'default': False, u'output': 1.0, u'query_id': 51626}
latency:  0.00298094749451
request: 4275 {u'default': False, u'output': 1.0, u'query_id': 51629}
latency:  0.0018630027771
request: 4276 {u'default': False, u'output': 1.0, u'query_id': 51630}
latency:  0.00200915336609
request: 4277 {u'default': False, u'output': 1.0, u'query_id': 51633}
latency:  0.0025520324707
request: 4278 {u'default': False, u'output': 1.0, u'query_id': 51634}
latency:  0.00207304954529
request: 4279 {u'default': False, u'output': 1.0, u'query_id': 51637}
latency:  0.0021960735321
request: 4280 {u'default': False, u'output': 1.0, u'query_id': 51639}
latency:  0.00180983543396
request: 4281 {u'default': False, u'output': 0.0, u'query_id': 51641}
latency:  0.00278115272522
request: 4282 {u'default': False, u'output': 1.0, u'query_id': 51643}
latency:  0.00274014472961
request: 4283 {u'default': False, u'output': 1.0, u'query_id': 51645}
latency:  0.00261402130127
request: 4284 {u'default': False, u'output': 1.0, u'query_id': 51647}
latency:  0.00196099281311
request: 4285 {u'default': False, u'output': 1.0, u'query_id': 51649}
latency:  0.00266194343567
request: 4286 {u'default': False, u'output': 1.0, u'query_id': 51652}
latency:  0.00222706794739
request: 4287 {u'default': False, u'output': 1.0, u'query_id': 51653}
latency:  0.00338792800903
request: 4288 {u'default': False, u'output': 1.0, u'query_id': 51655}
latency:  0.00229406356812
request: 4289 {u'default': False, u'output': 1.0, u'query_id': 51657}
latency:  0.00234413146973
request: 4290 {u'default': False, u'output': 0.0, u'query_id': 51659}
latency:  0.00257802009583
request: 4291 {u'default': False, u'output': 1.0, u'query_id': 51662}
latency:  0.00274610519409
request: 4292 {u'default': False, u'output': 1.0, u'query_id': 51664}
latency:  0.00175499916077
request: 4293 {u'default': False, u'output': 1.0, u'query_id': 51666}
latency:  0.00371289253235
request: 4294 {u'default': False, u'output': 0.0, u'query_id': 51668}
latency:  0.0025200843811
request: 4295 {u'default': False, u'output': 0.0, u'query_id': 51670}
latency:  0.00341606140137
request: 4296 {u'default': False, u'output': 1.0, u'query_id': 51672}
latency:  0.00302886962891
request: 4297 {u'default': False, u'output': 0.0, u'query_id': 51674}
latency:  0.00324392318726
request: 4298 {u'default': False, u'output': 1.0, u'query_id': 51676}
latency:  0.00205206871033
request: 4299 {u'default': False, u'output': 0.0, u'query_id': 51679}
latency:  0.00276112556458
request: 4300 {u'default': False, u'output': 1.0, u'query_id': 51680}
latency:  0.00196003913879
request: 4301 {u'default': False, u'output': 1.0, u'query_id': 51682}
latency:  0.00200390815735
request: 4302 {u'default': False, u'output': 1.0, u'query_id': 51684}
latency:  0.00269508361816
request: 4303 {u'default': False, u'output': 1.0, u'query_id': 51686}
latency:  0.00249004364014
request: 4304 {u'default': False, u'output': 1.0, u'query_id': 51688}
latency:  0.00338077545166
request: 4305 {u'default': False, u'output': 1.0, u'query_id': 51690}
latency:  0.00181317329407
request: 4306 {u'default': False, u'output': 0.0, u'query_id': 51692}
latency:  0.00276017189026
request: 4307 {u'default': False, u'output': 0.0, u'query_id': 51694}
latency:  0.00298810005188
request: 4308 {u'default': False, u'output': 0.0, u'query_id': 51696}
latency:  0.00246214866638
request: 4309 {u'default': False, u'output': 1.0, u'query_id': 51698}
latency:  0.00287580490112
request: 4310 {u'default': False, u'output': 0.0, u'query_id': 51700}
latency:  0.00317788124084
request: 4311 {u'default': False, u'output': 1.0, u'query_id': 51703}
latency:  0.00249600410461
request: 4312 {u'default': False, u'output': 1.0, u'query_id': 51704}
latency:  0.00226402282715
request: 4313 {u'default': False, u'output': 1.0, u'query_id': 51707}
latency:  0.00250291824341
request: 4314 {u'default': False, u'output': 1.0, u'query_id': 51709}
latency:  0.00277590751648
request: 4315 {u'default': False, u'output': 0.0, u'query_id': 51711}
latency:  0.00282692909241
request: 4316 {u'default': False, u'output': 0.0, u'query_id': 51713}
latency:  0.00177693367004
request: 4317 {u'default': False, u'output': 1.0, u'query_id': 51715}
latency:  0.00534605979919
request: 4318 {u'default': False, u'output': 1.0, u'query_id': 51718}
latency:  0.00258684158325
request: 4319 {u'default': False, u'output': 1.0, u'query_id': 51719}
latency:  0.00234603881836
request: 4320 {u'default': False, u'output': 1.0, u'query_id': 51721}
latency:  0.00205087661743
request: 4321 {u'default': False, u'output': 0.0, u'query_id': 51724}
latency:  0.00273299217224
request: 4322 {u'default': False, u'output': 1.0, u'query_id': 51725}
latency:  0.00186204910278
request: 4323 {u'default': False, u'output': 0.0, u'query_id': 51727}
latency:  0.00283789634705
request: 4324 {u'default': False, u'output': 1.0, u'query_id': 51729}
latency:  0.00247597694397
request: 4325 {u'default': False, u'output': 1.0, u'query_id': 51731}
latency:  0.00241303443909
request: 4326 {u'default': False, u'output': 0.0, u'query_id': 51733}
latency:  0.0031521320343
request: 4327 {u'default': False, u'output': 1.0, u'query_id': 51736}
latency:  0.0033540725708
request: 4328 {u'default': False, u'output': 1.0, u'query_id': 51738}
latency:  0.00340294837952
request: 4329 {u'default': False, u'output': 1.0, u'query_id': 51740}
latency:  0.0023398399353
request: 4330 {u'default': False, u'output': 1.0, u'query_id': 51742}
latency:  0.00276279449463
request: 4331 {u'default': False, u'output': 0.0, u'query_id': 51744}
latency:  0.00268197059631
request: 4332 {u'default': False, u'output': 1.0, u'query_id': 51746}
latency:  0.00273418426514
request: 4333 {u'default': False, u'output': 1.0, u'query_id': 51748}
latency:  0.00189208984375
request: 4334 {u'default': False, u'output': 1.0, u'query_id': 51749}
latency:  0.00231099128723
request: 4335 {u'default': False, u'output': 1.0, u'query_id': 51752}
latency:  0.00259709358215
request: 4336 {u'default': False, u'output': 0.0, u'query_id': 51753}
latency:  0.00195503234863
request: 4337 {u'default': False, u'output': 0.0, u'query_id': 51756}
latency:  0.0028669834137
request: 4338 {u'default': False, u'output': 1.0, u'query_id': 51757}
latency:  0.00208210945129
request: 4339 {u'default': False, u'output': 1.0, u'query_id': 51760}
latency:  0.00259590148926
request: 4340 {u'default': False, u'output': 1.0, u'query_id': 51761}
latency:  0.00211811065674
request: 4341 {u'default': False, u'output': 0.0, u'query_id': 51764}
latency:  0.00228309631348
request: 4342 {u'default': False, u'output': 0.0, u'query_id': 51765}
latency:  0.00270104408264
request: 4343 {u'default': False, u'output': 0.0, u'query_id': 51767}
latency:  0.00280404090881
request: 4344 {u'default': False, u'output': 1.0, u'query_id': 51769}
latency:  0.00241208076477
request: 4345 {u'default': False, u'output': 0.0, u'query_id': 51771}
latency:  0.00339007377625
request: 4346 {u'default': False, u'output': 0.0, u'query_id': 51774}
latency:  0.00362396240234
request: 4347 {u'default': False, u'output': 0.0, u'query_id': 51776}
latency:  0.00381302833557
request: 4348 {u'default': False, u'output': 1.0, u'query_id': 51778}
latency:  0.00350379943848
request: 4349 {u'default': False, u'output': 1.0, u'query_id': 51781}
latency:  0.00267004966736
request: 4350 {u'default': False, u'output': 1.0, u'query_id': 51783}
latency:  0.00412893295288
request: 4351 {u'default': False, u'output': 1.0, u'query_id': 51785}
latency:  0.00201392173767
request: 4352 {u'default': False, u'output': 1.0, u'query_id': 51787}
latency:  0.00445985794067
request: 4353 {u'default': False, u'output': 1.0, u'query_id': 51789}
latency:  0.00259399414062
request: 4354 {u'default': False, u'output': 0.0, u'query_id': 51792}
latency:  0.00279998779297
request: 4355 {u'default': False, u'output': 0.0, u'query_id': 51793}
latency:  0.0023980140686
request: 4356 {u'default': False, u'output': 1.0, u'query_id': 51796}
latency:  0.00336909294128
request: 4357 {u'default': False, u'output': 1.0, u'query_id': 51798}
latency:  0.00285911560059
request: 4358 {u'default': False, u'output': 0.0, u'query_id': 51800}
latency:  0.00226378440857
request: 4359 {u'default': False, u'output': 1.0, u'query_id': 51802}
latency:  0.0048930644989
request: 4360 {u'default': False, u'output': 0.0, u'query_id': 51805}
latency:  0.00220012664795
request: 4361 {u'default': False, u'output': 1.0, u'query_id': 51806}
latency:  0.00228810310364
request: 4362 {u'default': False, u'output': 1.0, u'query_id': 51809}
latency:  0.00242900848389
request: 4363 {u'default': False, u'output': 1.0, u'query_id': 51811}
latency:  0.00267791748047
request: 4364 {u'default': False, u'output': 1.0, u'query_id': 51813}
latency:  0.00337195396423
request: 4365 {u'default': False, u'output': 1.0, u'query_id': 51815}
latency:  0.00269603729248
request: 4366 {u'default': False, u'output': 0.0, u'query_id': 51817}
latency:  0.00397109985352
request: 4367 {u'default': False, u'output': 1.0, u'query_id': 51820}
latency:  0.00407099723816
request: 4368 {u'default': False, u'output': 1.0, u'query_id': 51822}
latency:  0.00300598144531
request: 4369 {u'default': False, u'output': 1.0, u'query_id': 51824}
latency:  0.00214910507202
request: 4370 {u'default': False, u'output': 1.0, u'query_id': 51826}
latency:  0.00287103652954
request: 4371 {u'default': False, u'output': 1.0, u'query_id': 51827}
latency:  0.0022668838501
request: 4372 {u'default': False, u'output': 1.0, u'query_id': 51830}
latency:  0.00274801254272
request: 4373 {u'default': False, u'output': 1.0, u'query_id': 51832}
latency:  0.00257396697998
request: 4374 {u'default': False, u'output': 0.0, u'query_id': 51834}
latency:  0.00208401679993
request: 4375 {u'default': False, u'output': 1.0, u'query_id': 51836}
latency:  0.00348711013794
request: 4376 {u'default': False, u'output': 0.0, u'query_id': 51838}
latency:  0.002112865448
request: 4377 {u'default': False, u'output': 0.0, u'query_id': 51840}
latency:  0.00279808044434
request: 4378 {u'default': False, u'output': 1.0, u'query_id': 51842}
latency:  0.00275087356567
request: 4379 {u'default': False, u'output': 0.0, u'query_id': 51844}
latency:  0.00339603424072
request: 4380 {u'default': False, u'output': 1.0, u'query_id': 51846}
latency:  0.00212001800537
request: 4381 {u'default': False, u'output': 1.0, u'query_id': 51848}
latency:  0.00228118896484
request: 4382 {u'default': False, u'output': 1.0, u'query_id': 51850}
latency:  0.00359296798706
request: 4383 {u'default': False, u'output': 1.0, u'query_id': 51852}
latency:  0.00401186943054
request: 4384 {u'default': False, u'output': 0.0, u'query_id': 51854}
latency:  0.00261998176575
request: 4385 {u'default': False, u'output': 1.0, u'query_id': 51857}
latency:  0.00299406051636
request: 4386 {u'default': False, u'output': 1.0, u'query_id': 51858}
latency:  0.00251793861389
request: 4387 {u'default': False, u'output': 1.0, u'query_id': 51861}
latency:  0.00237417221069
request: 4388 {u'default': False, u'output': 1.0, u'query_id': 51862}
latency:  0.00287199020386
request: 4389 {u'default': False, u'output': 1.0, u'query_id': 51864}
latency:  0.00355291366577
request: 4390 {u'default': False, u'output': 1.0, u'query_id': 51866}
latency:  0.00235795974731
request: 4391 {u'default': False, u'output': 1.0, u'query_id': 51868}
latency:  0.00560903549194
request: 4392 {u'default': False, u'output': 0.0, u'query_id': 51870}
latency:  0.00298500061035
request: 4393 {u'default': False, u'output': 1.0, u'query_id': 51872}
latency:  0.00225710868835
request: 4394 {u'default': False, u'output': 1.0, u'query_id': 51874}
latency:  0.00266695022583
request: 4395 {u'default': False, u'output': 0.0, u'query_id': 51877}
latency:  0.00346302986145
request: 4396 {u'default': False, u'output': 1.0, u'query_id': 51879}
latency:  0.00352501869202
request: 4397 {u'default': False, u'output': 1.0, u'query_id': 51881}
latency:  0.0025680065155
request: 4398 {u'default': False, u'output': 1.0, u'query_id': 51883}
latency:  0.00565695762634
request: 4399 {u'default': False, u'output': 1.0, u'query_id': 51886}
latency:  0.0029399394989
request: 4400 {u'default': False, u'output': 0.0, u'query_id': 51888}
latency:  0.00289297103882
request: 4401 {u'default': False, u'output': 1.0, u'query_id': 51890}
latency:  0.00275897979736
request: 4402 {u'default': False, u'output': 1.0, u'query_id': 51892}
latency:  0.00239205360413
request: 4403 {u'default': False, u'output': 1.0, u'query_id': 51894}
latency:  0.00341200828552
request: 4404 {u'default': False, u'output': 1.0, u'query_id': 51896}
latency:  0.00251197814941
request: 4405 {u'default': False, u'output': 0.0, u'query_id': 51898}
latency:  0.00293207168579
request: 4406 {u'default': False, u'output': 0.0, u'query_id': 51900}
latency:  0.00305199623108
request: 4407 {u'default': False, u'output': 0.0, u'query_id': 51903}
latency:  0.00266695022583
request: 4408 {u'default': False, u'output': 0.0, u'query_id': 51905}
latency:  0.00229716300964
request: 4409 {u'default': False, u'output': 1.0, u'query_id': 51907}
latency:  0.00222206115723
request: 4410 {u'default': False, u'output': 1.0, u'query_id': 51909}
latency:  0.00226283073425
request: 4411 {u'default': False, u'output': 1.0, u'query_id': 51911}
latency:  0.00273990631104
request: 4412 {u'default': False, u'output': 1.0, u'query_id': 51913}
latency:  0.00234913825989
request: 4413 {u'default': False, u'output': 1.0, u'query_id': 51915}
latency:  0.00270318984985
request: 4414 {u'default': False, u'output': 1.0, u'query_id': 51917}
latency:  0.00191688537598
request: 4415 {u'default': False, u'output': 1.0, u'query_id': 51918}
latency:  0.00204181671143
request: 4416 {u'default': False, u'output': 0.0, u'query_id': 51921}
latency:  0.00325703620911
request: 4417 {u'default': False, u'output': 0.0, u'query_id': 51923}
latency:  0.00299787521362
request: 4418 {u'default': False, u'output': 1.0, u'query_id': 51925}
latency:  0.00381088256836
request: 4419 {u'default': False, u'output': 1.0, u'query_id': 51927}
latency:  0.00289297103882
request: 4420 {u'default': False, u'output': 0.0, u'query_id': 51929}
latency:  0.00244116783142
request: 4421 {u'default': False, u'output': 1.0, u'query_id': 51931}
latency:  0.00269794464111
request: 4422 {u'default': False, u'output': 1.0, u'query_id': 51934}
